retained_path	sha256	original_occurrences	omitted_occurrences	original_paths
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/property.xml	d2ea002f1213e7af82d9013cf05c24abd48c9e9ebafd2f54225ecbbc77467a45	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/property.xml | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/property.xml
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/remove_function_body-log.txt	7b9e848e9c2d81d34c3dd091d7aef6b896d9746738ae71d988e4f62e714ac68e	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/remove_function_body-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/remove_function_body-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/restrict_function_pointer-log.txt	65723aee322fd307819e8fce76d166c2307b97dfe03b209b648b02988478018e	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/restrict_function_pointer-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/restrict_function_pointer-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/result-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/result-err-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/result-err-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/result.xml	b57a4d4839570289ca974fc6ec56340b3992d8cb3b15e89176e2063aa9a0048c	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/result.xml | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/result.xml
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/slice_global_inits-log.txt	34ae7c0267bbbb1ba0d0472867929fa314ee965b9c12e07fa50af520cc8c4553	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/slice_global_inits-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/slice_global_inits-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/unwind_loops-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/logs/unwind_loops-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/logs/unwind_loops-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/polycomp_d4_t2_decompress_refinement_harness.c	9db3ca1461eadd68521a29595cd9c190042fd1236c3f6a88c97406d54fa1092e	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/positive_decompressor_refinement/polycomp_d4_t2_decompress_refinement_harness.c | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/positive_decompressor_refinement/polycomp_d4_t2_decompress_refinement_harness.c
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/Makefile	a6802807f89d1a26522ca51f4f4bcfec486ab4499f7672179486d4ccbb482ebc	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/Makefile | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/Makefile
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness.goto	9303382dc7a038efec70371758d66f9ea5190c6042036a4a64dc2d52022fddc0	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0100.goto	38e9e48bde7f2e2266cb186df99172825ca4dad3829b45bdbdf3ffdd814f176d	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0100.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0100.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0200.goto	db3876f63040d397ec996f4a94c43e56a65e948322a3ad30af3466bda94530f0	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0200.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0200.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0300.goto	cc921f2e54297c9399530b32fc2d67e05a39ed32a182908f4dfdab4fdda6b907	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0300.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0300.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0400.goto	cc921f2e54297c9399530b32fc2d67e05a39ed32a182908f4dfdab4fdda6b907	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0400.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0400.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0500.goto	cc921f2e54297c9399530b32fc2d67e05a39ed32a182908f4dfdab4fdda6b907	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0500.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0500.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0600.goto	203c9ba9cc514a432f571c017b13f829feffb1c6f9a8bde6d8118ec9c9970faa	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0600.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0600.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0700.goto	6e9bafd2ed141f9ffb04bb35cd4ff7e1c46bfab000d7a03c6cd1378aece418cd	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0700.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0700.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0800.goto	9303382dc7a038efec70371758d66f9ea5190c6042036a4a64dc2d52022fddc0	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0800.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/polycomp_d4_t2_relational_byte_locality_harness0800.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/project0100.goto	2dc8658671befdc6011cccd13fbb8be1a9f179acd211ccbf6a99ad65150f4b7e	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/project0100.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/project0100.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/project0200.goto	246ce21465fe8a71ebe6350f287dc26190385080332df245c83a78d0e0593ab5	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/project0200.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/project0200.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/proof0100.goto	198321fc55ec07241ad1a7bb574199e07fcb1631e79966c682330b0513adc5cb	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/gotos/proof0100.goto | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/gotos/proof0100.goto
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/check_function_contracts-log.txt	2dd1a9f1b818000e57c936388668394e432f2c44389a881fbb2ac5bbc0884c4f	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/check_function_contracts-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/check_function_contracts-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/coverage-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/coverage-err-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/coverage-err-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/coverage.xml	d9a58ff73564da15fe873299af744affe218b3edbb4eefa81a3b1692f4088be0	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/coverage.xml | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/coverage.xml
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/drop_unused_functions-log.txt	bc5299d501c270fad19a8e52aa601c19df0937ab327e6c6d062c9cedb2897e6e	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/drop_unused_functions-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/drop_unused_functions-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/link_proof_project-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/link_proof_project-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/link_proof_project-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/linking-library-models-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/linking-library-models-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/linking-library-models-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/nondet_static-log.txt	7899f582cb163f40c2c53c79c836b2e8612d5ffa8ea0d22ff43c83e38d40a594	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/nondet_static-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/nondet_static-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/project_sources-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/project_sources-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/project_sources-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/proof_sources-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/proof_sources-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/proof_sources-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/property-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/property-err-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/property-err-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/property.xml	d92b494a243755f972298182084a0e46470ccc71f0eded827c926f09eab69beb	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/property.xml | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/property.xml
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/remove_function_body-log.txt	26c82c312707d88784c251357e02019fdfaeb8a35dc5ae6dbe76ef4ba975508e	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/remove_function_body-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/remove_function_body-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/restrict_function_pointer-log.txt	a872b86ea55506f67da8d1c71ffc47d853c6cab774ea368082c1e613c5094d74	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/restrict_function_pointer-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/restrict_function_pointer-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/result-err-log.txt	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/result-err-log.txt | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/result-err-log.txt
experiments/polycomp-d4/T02-decompressor-refinement/final-review/repaired-final-package/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/result.xml	5d5f04b28cde0ba2e679727c25db2bfc0301fc5ae39f939b9730078911d62a9d	2	1	POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z/proof_artefacts/relational_byte_locality/logs/result.xml | POLYCOMP_D4_T2_00D_FINAL_FREEZE/POLYCOMP_D4_T2_FINAL_EVIDENCE_20260726T004328Z_R2/proof_artefacts/relational_byte_locality/logs/result.xml
