original_path	decision	sha256	retained_destination	canonical_original_path	reason
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P2/model_identity.txt	OMIT_EXACT_MIRROR	15c20e9ccad10866b65a1cf78e63c0b057e4398d333bab3dd459bf1812452c69	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/goto-binding/model_identity.txt	03_goto_binding_repaired/P2/model_identity.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P2/relevant_loops.txt	OMIT_EXACT_MIRROR	e38ce99fce5d0b2129cae31101ea151502216362854837b00575501ed40ca782	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/goto-binding/relevant_loops.txt	03_goto_binding_repaired/P2/relevant_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P2/show_properties.txt	OMIT_EXACT_MIRROR	9a35eadd75d89194d90f8b5a489fe31a704d1bb4a8b5d6b5160633bfd49ed133	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/goto-binding/show_properties.txt	03_goto_binding_repaired/P2/show_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/binding/P2/target_properties.txt	OMIT_EXACT_MIRROR	efc26048d3436f5f338d74e2060a0ee10ab73c3616d9a08f852475a4e983d22a	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/goto-binding/target_properties.txt	03_goto_binding_repaired/P2/target_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/identity/authoritative_source.sha256	OMIT_EXACT_MIRROR	13d325a740db811ab02d0a0cd1f3bd379598fdb214714638915f189119cdfbaf	experiments/poly-bytes-codec/00-campaign-setup/repaired-build-and-binding/source-and-artifact-identity/authoritative_source.sha256	04_identity/authoritative_source.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/identity/candidate_artifacts_repaired.sha256	OMIT_EXACT_MIRROR	ca2624fecd43c066427b91a73bb25559d81bb58eec9271c9e943228fc3b23b45	experiments/poly-bytes-codec/00-campaign-setup/repaired-build-and-binding/source-and-artifact-identity/candidate_artifacts_repaired.sha256	04_identity/candidate_artifacts_repaired.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/FULL_XML_RESULTS.sha256	OMIT_EXACT_MIRROR	2518ccea173f4f624393d2dacff32402fa7aa0e5187d186ee842aca8d44d112c	experiments/poly-bytes-codec/campaign-closure/harness-freeze/results/FULL_XML_RESULTS.sha256	06_HARNESS_FREEZE_CANDIDATE/results/FULL_XML_RESULTS.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/NV/cbmc_command.shellescaped.txt	OMIT_EXACT_MIRROR	b630e1771b3c1b9f99f802011d2f8ff7ca33282658dff00cdb8adf555b900fd0	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/cbmc-result/cbmc_command.shellescaped.txt	05_direct_cbmc_results/NV/cbmc_command.shellescaped.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/NV/cbmc_exit_code.txt	OMIT_EXACT_MIRROR	917df3320d778ddbaa5c5c7742bc4046bf803c36ed2b050f30844ed206783469	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/NV/execution_status.txt	OMIT_EXACT_MIRROR	3d631f37ad5e5f889f2bca4eaee494947975c1d0dbf843aaa94991bc872548b6	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/cbmc-result/execution_status.txt	05_direct_cbmc_results/NV/execution_status.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P1/cbmc_command.shellescaped.txt	OMIT_EXACT_MIRROR	4179ce8a1222abbd1b6cd96224503feeeabc5ff378b4c9191ada85f1f6ad45d8	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/cbmc-result/cbmc_command.shellescaped.txt	05_direct_cbmc_results/P1/cbmc_command.shellescaped.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P1/cbmc_exit_code.txt	OMIT_EXACT_MIRROR	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P1/execution_status.txt	OMIT_EXACT_MIRROR	0eca7398c81f6be0cca4cce5f88f9d3307b94f054075b6d0e93e933b5f8321d5	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/cbmc-result/execution_status.txt	05_direct_cbmc_results/P1/execution_status.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P2/cbmc_command.shellescaped.txt	OMIT_EXACT_MIRROR	a939b73cbfbf14cf13ebf290e5ceec19a95c615800a5ba0c5ffc57fc12501d8c	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/cbmc-result/cbmc_command.shellescaped.txt	05_direct_cbmc_results/P2/cbmc_command.shellescaped.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P2/cbmc_exit_code.txt	OMIT_EXACT_MIRROR	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P2/execution_status.txt	OMIT_EXACT_MIRROR	efb5e3e342a403c3dcb71299dd5dbd2b1187c08a7ca6bdeadf6d5ecd4ecdf1d3	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/cbmc-result/execution_status.txt	05_direct_cbmc_results/P2/execution_status.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/verification_intent/PBCODEC_CV1_VERIFICATION_INTENT.md	OMIT_EXACT_MIRROR	befca621610706c9e9e59fae1a5cfb612f6e39868743905eeee6e51099ad9be6	experiments/poly-bytes-codec/00-campaign-setup/verification-intent/PBCODEC_CV1_VERIFICATION_INTENT.md	00_verification_intent/PBCODEC_CV1_VERIFICATION_INTENT.md	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	OMIT_EXACT_MIRROR	41a1a7c652245cf6a0771cf8b2a31adb59f533b6bb5f31b6483f95117257f697	provenance/poly-bytes-codec/frozen-family-packages/harness-freeze/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/evidence/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	OMIT_EXACT_MIRROR	e4435746732dabf1c95615d54c0d3f422566d3935ed4d0d4a16b70eecb5eb088	provenance/poly-bytes-codec/frozen-family-packages/harness-freeze/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/identity/M1_mutation_site.txt	OMIT_EXACT_MIRROR	899f1eb60489f5cc4f841d10d452363fff4503c89ed84327d28f3735148b1a43	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/M1_mutation_site.txt	07_INTEGRATION_MUTATION_HARDENING/identity/M1_mutation_site.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/identity/M2_mutation_site.txt	OMIT_EXACT_MIRROR	4168f24c8fe3d25c593696fc76358cf09633cec6401c5f40b36f90a20124c6ac	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/M2_mutation_site.txt	07_INTEGRATION_MUTATION_HARDENING/identity/M2_mutation_site.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/identity/MUTATION_ARTIFACTS.sha256	OMIT_EXACT_MIRROR	cb959d286e5cf56c58e1dfb9a2a701c06e48173585d4d09e5313675df3f831fb	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/MUTATION_ARTIFACTS.sha256	07_INTEGRATION_MUTATION_HARDENING/identity/MUTATION_ARTIFACTS.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/mutations/M1/acceptance.txt	OMIT_EXACT_MIRROR	3bc3bb55a9a96878bd169e301609f8219dc846235e024e4597c74e4af72c3370	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/acceptance.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/acceptance.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/mutations/M1/cbmc_result.xml	OMIT_EXACT_MIRROR	4abc303af9792c197a00289b29c94dd561fcc62d5f64cdb6a2637f92a9c7300e	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_result.xml	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/mutations/M1/exact_status.tsv	OMIT_EXACT_MIRROR	5eccab3e26b2f9d97479d51e6c0d7ee6f4fa4f1b53e070e4ea5e265e32dfb3cf	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/exact_status.tsv	07_INTEGRATION_MUTATION_HARDENING/results/M1/exact_status.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/mutations/M2/acceptance.txt	OMIT_EXACT_MIRROR	936988f9a98fa751145ecd1403c95d6a40bd831ea945917cb68926c216164207	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/acceptance.txt	07_INTEGRATION_MUTATION_HARDENING/results/M2/acceptance.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/mutations/M2/cbmc_result.xml	OMIT_EXACT_MIRROR	eb7ae6ce702e78f75f8e161330d2f26a97e26c2e1afe8e4638f8e4dc54728e76	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/cbmc_result.xml	07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/mutations/M2/exact_status.tsv	OMIT_EXACT_MIRROR	bbd1e8b76e879b4c71fb35615b963b1260ec72c943caaaa3233e6146fb6f9fc0	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/exact_status.tsv	07_INTEGRATION_MUTATION_HARDENING/results/M2/exact_status.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/nonvacuity/NV/cbmc_result.xml	OMIT_EXACT_MIRROR	bd14d093ba03dbdce675e523974140712e66819bf1c532edfa895628c59b4467	experiments/poly-bytes-codec/NV01-composition-endpoint-reachability/cbmc-result/cbmc_result.xml	05_direct_cbmc_results/NV/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/positive/P1/cbmc_result.xml	OMIT_EXACT_MIRROR	4db167df872e139471c6e25a51e054f9e89f6198335fae48627beb59a5d119e0	experiments/poly-bytes-codec/T01-canonical-polynomial-encode-decode/cbmc-result/cbmc_result.xml	05_direct_cbmc_results/P1/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/results/positive/P2/cbmc_result.xml	OMIT_EXACT_MIRROR	4ff977fd8098c587862f6a33cba40f58cd644d5cecdd69625c7e840003fa2aec	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/cbmc-result/cbmc_result.xml	05_direct_cbmc_results/P2/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_ALLOWED_CLAIM.md	OMIT_EXACT_MIRROR	0f91b1771de95054d6cde5c231d2ef2015ff7ba04174e5634b23ba7807094be1	experiments/poly-bytes-codec/campaign-closure/first-closure-candidate/summary/PBCODEC_CV1_ALLOWED_CLAIM.md	08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_ALLOWED_CLAIM.md	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_CLOSURE_CANDIDATE_STATUS.txt	OMIT_EXACT_MIRROR	b9dd976c3baf022a5e3865d61c30a5eec3fdc07dc8cb0cba1247670b5d4c1a9a	experiments/poly-bytes-codec/campaign-closure/first-closure-candidate/summary/PBCODEC_CV1_CLOSURE_CANDIDATE_STATUS.txt	08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_CLOSURE_CANDIDATE_STATUS.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_CANDIDATE/08_AUTHORITATIVE_CLOSURE_CANDIDATE/summary/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	OMIT_EXACT_MIRROR	55a08df4f1132aaa8d3a243743cb2b1c0ce2a36a29b746e74069d36e192f9a45	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	07_INTEGRATION_MUTATION_HARDENING/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE.tar.gz	RETAIN	9288fd97d9dc988dd783a3a61deb0330f5b1fd87609c930ea85242d7ee58857b	provenance/poly-bytes-codec/frozen-family-packages/review2-closure/PBCODEC_CV1_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE.tar.gz	PBCODEC_CV1_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE.tar.gz	primary campaign record or context-distinct evidence
PBCODEC_CV1_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE.tar.gz.sha256	RETAIN	e1978b6b59a253a694f13b7c0cf1f430e79897ce2331effaf9ffcd72867e4d16	provenance/poly-bytes-codec/frozen-family-packages/review2-closure/PBCODEC_CV1_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE.tar.gz.sha256	PBCODEC_CV1_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE.tar.gz.sha256	primary campaign record or context-distinct evidence
PBCODEC_CV1_BUILD_BINDING_MANIFEST.sha256	RETAIN	cd65f3dc73ed4e851e3c6be39f0400c925e926b1088625aa7a943cc9906fcab4	experiments/poly-bytes-codec/00-campaign-setup/initial-build-attempt/PBCODEC_CV1_BUILD_BINDING_MANIFEST.sha256	PBCODEC_CV1_BUILD_BINDING_MANIFEST.sha256	primary campaign record or context-distinct evidence
PBCODEC_CV1_BUILD_BINDING_SUMMARY.txt	RETAIN	6b731afca516435970162ae52fa5c8f8a4490d9d9bd6100561aaca7515a17561	experiments/poly-bytes-codec/00-campaign-setup/initial-build-attempt/PBCODEC_CV1_BUILD_BINDING_SUMMARY.txt	PBCODEC_CV1_BUILD_BINDING_SUMMARY.txt	primary campaign record or context-distinct evidence
PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	RETAIN	41a1a7c652245cf6a0771cf8b2a31adb59f533b6bb5f31b6483f95117257f697	provenance/poly-bytes-codec/frozen-family-packages/harness-freeze/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	primary campaign record or context-distinct evidence
PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	RETAIN	e4435746732dabf1c95615d54c0d3f422566d3935ed4d0d4a16b70eecb5eb088	provenance/poly-bytes-codec/frozen-family-packages/harness-freeze/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	primary campaign record or context-distinct evidence
PBCODEC_CV1_R1_REPAIRED_MANIFEST.sha256	RETAIN	011eefe321bf986540473ee1eaf9c0164d69e9326dfddbc52e392c8632f5f230	experiments/poly-bytes-codec/00-campaign-setup/repaired-build-and-binding/PBCODEC_CV1_R1_REPAIRED_MANIFEST.sha256	PBCODEC_CV1_R1_REPAIRED_MANIFEST.sha256	primary campaign record or context-distinct evidence
PBCODEC_CV1_REPAIRED_BUILD_AND_EXECUTION_SUMMARY.txt	RETAIN	6dfda55b7ca412c574d8663787e419624071843f1facd9b26a4844bb3ad41296	experiments/poly-bytes-codec/00-campaign-setup/repaired-build-and-binding/PBCODEC_CV1_REPAIRED_BUILD_AND_EXECUTION_SUMMARY.txt	PBCODEC_CV1_REPAIRED_BUILD_AND_EXECUTION_SUMMARY.txt	primary campaign record or context-distinct evidence
