sha256,size_bytes,original_path_count,representative_original_path,representative_repository_destination
992845549f6be1941a933726b6d16435852cd35b82be96994fb9fc1b778df625,2140,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_basemul_acc_montgomery_cached/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_basemul_acc_montgomery_cached/Makefile
994b17ba778fc66976aee251dd79ee5c2581632fe94296c8c965ef22db7c1012,495,2,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PP/cbmc.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/06-p3-sign-partition-complete/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PP/cbmc.log
997272e9a709075c170d2638b1c324da82e55c1c3e807efac34d67a18ca54f2a,756,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/aarch64/x4_v8a_scalar.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/aarch64/x4_v8a_scalar.h
99a8cad75b4f67a8ba3fbc884280f06101d8b728fd3658b4a31a3883fcdc3995,2091,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/ct_get_optblocker_u8/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/ct_get_optblocker_u8/Makefile
99bd346a36353c426479241eb2ae5d3372392fa4a889335afb216f7b8a7f8e7a,3392,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/monolithic_build/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/monolithic_build/Makefile
99defa752239f3e1a572e65a3bef7c6198eca746ec74daea267cc238bce25742,1067,1,mlk_montgomery_cleanroom/MONT03B_HARNESS_FREEZE_20260726T221716Z/MONT03B_TERMINAL_CAPTURE_20260726T221716Z.txt,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/05-harness-freeze-attempt-1/MONT03B_HARNESS_FREEZE_20260726T221716Z/MONT03B_TERMINAL_CAPTURE_20260726T221716Z.txt
9a0ac2dd53f22d2a2e9b5995de871395cdc4e060b1cc2959713ce137b25fe864,1800,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/mlkem/README.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/mlkem/README.md
9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,2,23,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T170048Z/A_BUILD.rc,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/03-full-functional-cbmc-attempt-3/MONT02A_FULL_T2_FUNCTIONAL_20260726T170048Z/A_BUILD.rc
9a58088b7f7fb603b4d30772de626a16f2b5f9099009a334107022505a660c67,1580,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/x86_64/src/compress_consts.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/x86_64/src/compress_consts.h
9af34a7bf99b8db58b78e632da7f171a4efa2b255cde441f2361a770e159bbc8,1050,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p4_montgomery_one/logs/check_function_contracts-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p4_montgomery_one/logs/check_function_contracts-log.txt
9afe1a455c89e28e595e0bc51f997f086e466e69d178066f15d8fb26943a2857,91934,2,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/gotos/mont_t4_p1_p4_roundtrip_zero_harness.goto,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p1_p4_roundtrip_zero/gotos/mont_t4_p1_p4_roundtrip_zero_harness.goto
9b12179135d0cf6b7e1d79e5ab5883bd376228f9672b8dbf4ad7039125df944d,399,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/montgomery_reduce/montgomery_reduce_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/montgomery_reduce/montgomery_reduce_harness.c
9b1465a119418ce2dc94b5275270f80a5d3c7beaae5a59cd852ee2397bc68a2b,459,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/nttunpack_native_x86_64/nttunpack_native_x86_64_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/nttunpack_native_x86_64/nttunpack_native_x86_64_harness.c
9b1c3a7d2725814b55ac9ca932c2de8f07e083c9223f116829ae8da0cd6797cd,8845,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/.github/actions/cbmc/report.py,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/.github/actions/cbmc/report.py
9b23010d1ccff5293faf48fbec40425898ba144d3fa5281a869d05f805e688c8,264,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_invntt_tomont/polyvec_invntt_tomont_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_invntt_tomont/polyvec_invntt_tomont_harness.c
9b6c32d4df13525e7366c5b45d4fe5ccc8c15a21343375cf94a5cb8bbcb3b04a,151267,2,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/gotos/mont_t2a_p3_single_call_decomposition_harness.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/gotos/mont_t2a_p3_single_call_decomposition_harness.goto
9bb84ba9dcbbe5f401e9a616aba1b15517510ca60bfef0815ebcf9fb677ebcac,1700,1,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT00B_THEOREM_REGISTRY.md,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/00-theorem-freeze-and-initial-proof/MONT00B_MONT01A_20260726T134739Z/MONT00B_THEOREM_REGISTRY.md
9bec7fe5db7489563ac18c12652e4c98b2aa515eb64c23940d804a862ff8916f,273,1,mlk_montgomery_cleanroom/MONT03B_HARNESS_FREEZE_20260726T222052Z/P1_CLEAN.log,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/07-frozen-harness-family/MONT03B_HARNESS_FREEZE_20260726T222052Z/P1_CLEAN.log
9bf8187fceae7fbfdcb5e35d9222707066b7e5b6d1079cda46eca078ac813864,5475,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/tomont_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/tomont_avx2_asm.S
9c3145261e895a6ae7afa507a1859c6d1ba8d44b0b8343da7d4011f240b527d9,740,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/x86_64/src/consts.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/x86_64/src/consts.h
9d334f611c0690f5f37a4835540563339619416db24b1e6c05bad58cbc009ef2,262,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/scalar_decompress_d4/scalar_decompress_d4_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/scalar_decompress_d4/scalar_decompress_d4_harness.c
9d4dde60ec53d704696ecd1a14c9317f5bcf1970111de752a9235ed5444bb295,117797,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p6_associativity/gotos/project0100.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p6_associativity/gotos/project0100.goto
9d6afd2a1cdc93484ce4304c48c1e8b57ff642868667570606c40d82d2b1fa25,256,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/ct_get_optblocker_u32/ct_get_optblocker_u32_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/ct_get_optblocker_u32/ct_get_optblocker_u32_harness.c
9d74ed9696bad5f5ed3f25d884d602101986b3f8757e7fb3c71ef610181db0a4,4588,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/aarch64/mlkem/poly_reduce_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/aarch64/mlkem/poly_reduce_aarch64_asm.S
9d8c5e5ad606861356d324d03349d547e7fb862cb119504eaafec44e51bd1077,508,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/list_thms.sh,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/list_thms.sh
9d96867c1ae63dae2f7107e4e956571d0c9cc3ddd7ef75db48c9629f769d5d7e,2532,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/indcpa_dec/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/indcpa_dec/Makefile
9d98a59c3bfd8477c8bab413464b0247c597f71224d05c9130c960760f238731,47129,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/proof0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/gotos/proof0100.goto
9e09e40ce6b43a7aeb8f41c8e74dd8f83e2bff7d4db72936abf637b840663cac,734,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/nix/avr/simavr-uart-output-fix.patch,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/nix/avr/simavr-uart-output-fix.patch
9e1bb6d300a4c4d9f975c4f6e0d1493926eb79fd4bf272e04faa4f682a53ecdd,454,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/restrict_function_pointer-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/restrict_function_pointer-log.txt
9e4cdb00eac5a3d1553e64a02dcba66300302f17f1f0d4f3bba64b65c1f53a90,1834,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/context.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/context.h
9e6166f55ee61d7e92735f467f77c944c8e0e9f9df39a8def2d5cecb087e8865,2628,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/monolithic_build_multilevel_native/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/monolithic_build_multilevel_native/Makefile
9ec86c2f2b5ec19fcb9d60f0181a96299fc20a0cc386cba96f47c9ef017e81d7,467360,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_scalar_hybrid_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_scalar_hybrid_aarch64_asm.S
9eeeb2c58389228e061edbe90c114e3ac87092b6f1371c829e6e0ff444fe8e14,1725,2,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PN/build.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/06-p3-sign-partition-complete/MONT02A_FULL_T2_FUNCTIONAL_20260726T192057Z/P3_PN/build.log
9f0db56232e9c62065518bcdcb837b5efcf2181fa0ef00ffa669df003bf85c6f,383,1,mlk_montgomery_cleanroom/MONT_T4_WORKTREE_af4c5abd_20260726T225651Z/proofs/cbmc/mont_t4_p2_p3_p5_bijection_locality/logs/remove_function_body-log.txt,provenance/montgomery-reduce/worktree-deltas/MONT04-poly-tomont-delta/proofs/cbmc/mont_t4_p2_p3_p5_bijection_locality/logs/remove_function_body-log.txt
9f2c928bc763aaaecd77520042aac8db78a0bfcefd3c4f579d41220592159fc4,1994,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_tomsg/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_tomsg/Makefile
9f411c529a9972a082422e0d495190cfc3bbeaaa29176d1f2a60a6fcc38c1f0f,137212,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2_relational_fibre/gotos/mont_t2_relational_fibre_harness0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2_relational_fibre/gotos/mont_t2_relational_fibre_harness0100.goto
9f468beedadba9ad963f93f2aa01c21e4f82a41b59d26c63bb2e36ea2b8ca478,403,3,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/logs/linking-library-models-log.txt,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/logs/linking-library-models-log.txt
9f768bd79bdaaaa485bd019704a08dd6808ec8465e84a5d5eaad2bd23dc000dd,641,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/nix/avr/simavr-32kb-ram.patch,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/nix/avr/simavr-32kb-ram.patch
9fc0aeb0b6da93c9a22b1d36fd478665eda208d5774311355400f3af2521b4a1,163288,2,mlk_montgomery_cleanroom/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/gotos/mont_t1_exact_refinement_harness0700.goto,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/02-authoritative-proof-and-false-control/MONT01A_D2_20260726T141230Z/MONT_T1_AUTHORITATIVE_SNAPSHOT/gotos/mont_t1_exact_refinement_harness0700.goto
9fc962c9a09f661b3c17fe0cf147b92de93a5fd6d0ba50c4894d86a977c7705d,2133,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/x86_64/abicheck_x86_64.mk,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/x86_64/abicheck_x86_64.mk
9ff6c644fac3e64caff67b6c1d03552ef8a55db96d560de625ec7bbe4a559c82,2287,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_f1600_x1_native_aarch64/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_f1600_x1_native_aarch64/Makefile
a01c0948612bf393e6ba1e1db603474d929245be4a273a7b874b491f0e23e22b,1808,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/armv81m/src/keccakf1600_round_constants.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/armv81m/src/keccakf1600_round_constants.c
a0459c1cded7c664a93e93924d06febd7a6524ed5f8f3055e4e1908969f7aac4,817,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/s2n_bignum_allowlist.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/s2n_bignum_allowlist.txt
a047d258f8e6e63736f35d5c187b36cc7694310e82afc389d812e1217eec6185,2024,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/aarch64/checks/check_intt_aarch64_asm.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/aarch64/checks/check_intt_aarch64_asm.c
a05569d1bba30ec36c0ea1f8b5089887ac1b4191f6165e899f0f2380776c3ec5,120621,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/montgomery_reduce/gotos/project0200.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/montgomery_reduce/gotos/project0200.goto
a05671547ce363bd0909ad7756759dc1935a5cca8ebc9903e8a3c18cc504e24b,2069,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_reduce/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_reduce/Makefile
a08315e572a0a7b73aa64296ee07fed76e85d350f44225d57675f471dd717cd6,510,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/ruff.toml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/ruff.toml
a0ab9d8c2fb6f6be2affcceaece14d39bdd00b3bc739d2cc6f0beef6da32e376,132829,2,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p6_associativity/gotos/mont_t3_p6_associativity_harness0200.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p6_associativity/gotos/mont_t3_p6_associativity_harness0200.goto
a0c147e3dc50889e1acf527610951b84b0d2fead2cf3ebac0f581019bef03e9c,6944,24,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_v84a_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/src/keccak_f1600_x1_v84a_aarch64_asm.S
a0cd09a6182401c4d6218f0147e8693357ccc16bd016bdff219449e0ae2f94a4,385151,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_v84a_scalar_hybrid_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x4_v8a_v84a_scalar_hybrid_aarch64_asm.S
a0d7bcfa9ebbd7c7c7dc3c1a23027e6500b1b25abf8c0d8290726589e40fd84f,1347,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_decompress_d4/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_decompress_d4/Makefile
a11629c3372cd8b1ceb7ac6df80b9e1344c63b1df2f55a0d7d1cea2b34ddc12f,2013,33,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/test_only_rng/notrandombytes.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/test_only_rng/notrandombytes.c
a1443a3f2fc24ee441a7ecff92001ba3e72402bceb6e711de4cb860cc0fee533,586,1,mlk_montgomery_cleanroom/MONT03C_FUNCTIONAL_NONVACUITY_20260726T223037Z/P1_FUNCTIONAL.log,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/10-complete-functional-nonvacuity/MONT03C_FUNCTIONAL_NONVACUITY_20260726T223037Z/P1_FUNCTIONAL.log
a1654cf7c65219ffb3e1aaa57f918157e45fc657def87a6ba56672627c245b9c,45330,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/aarch64/proofs/intt_aarch64_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/aarch64/proofs/intt_aarch64_asm.ml
a16ce390164578975ec29da9b161ac23ca477f6b6b8fc8f5b051bda34e3b01ac,59,33,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/.gitignore,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/.gitignore
a17756f307c353f9aa2ab6fc3b00717609426468c6e1fe7707b8d461b0c18855,12351,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/aarch64/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S
a179c534302db5bb71212e83679a2d6a79f93e0e5406d8416c73be97dfaaee37,21666,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_opt/src/poly_reduce_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_opt/src/poly_reduce_aarch64_asm.S
a17e5e370b3ff348a49c8a7c366be6b0850fb4fc3b6eaa008b6dae5e92ffcaab,45164,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/Makefile.common,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/Makefile.common
a1825f011d2cf0f961c29cd82c816e026318776db88320d5b754c2c6d62db84c,2235,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_frombytes_native_x86_64/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_frombytes_native_x86_64/Makefile
a1cdc42f1c352fc50c3e8666336e7c68d8a00c62f522ee3cbee08ec994d84d1b,254,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_ntt/polyvec_ntt_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_ntt/polyvec_ntt_harness.c
a1da5666025805b84c6a37f316a2e3d4659ad68e32b25d3f802699313f0b8776,21897,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/mlkem_native_config.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/mlkem_native_config.h
a1ec4d58621032f2e5ab0c444c99bb29ccce1315f4a706b24d819bd3c676e27d,54,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/.litani_cache_dir,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/.litani_cache_dir
a1f30e32636463dbc1cb5355731ab153ff001ad129c6f50b8381d0ece0bdbc1e,1931,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/aarch64/checks/check_keccak_f1600_x1_scalar_aarch64_asm.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/aarch64/checks/check_keccak_f1600_x1_scalar_aarch64_asm.c
a212faaa21da82b9c569a8a7b2422d1ec82e23e502b75521ff8b9ab4b76c59e0,44235,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p1_refinement/gotos/proof0100.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p1_refinement/gotos/proof0100.goto
a21b30c0db379a73606854d06a3a929cd91a6822a6043999edf241e80c14593a,2099,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polymat_permute_bitrev_to_custom/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polymat_permute_bitrev_to_custom/Makefile
a266a0749df278e0ecd85af801b5ca6761b492a6e1ecbc374ffe3115fda42b12,20690,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/mlkem/keccak_f1600_x4_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/mlkem/keccak_f1600_x4_avx2_asm.S
a26c2f0f44deb3fa24bdfb8a33294bb9d2eb2bfdcd6bcfd9d5807a2236ec9b4a,5360,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/Makefile
a26e4ad4397208c1b294461bdfcac5e7225597180166504c1a2f11838ed1e4a1,10117,4,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T151104Z/M3_SHIFT_BY_15/poly.h.MUTATED,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/04-complete-three-mutant-run/MONT01B_R1_M2_M3_20260726T151104Z/M3_SHIFT_BY_15/poly.h.MUTATED
a2828917c9059c8b946d67fda24b174c444df9fec7a56e92959a866d041a66b1,3413,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/main.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/main.c
a2b1718b79c8d0f0c9766acb81deebc1a8da5ea102518aaaa23a2928f050024a,130978,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/gotos/mont_t2a_p3_single_call_decomposition_harness0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/gotos/mont_t2a_p3_single_call_decomposition_harness0100.goto
a2f667ac193f132fa5e54d37c64e659e21d9673202811d221be0f83f0935befe,133729,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2b_fibre_translation/gotos/mont_t2b_fibre_translation_harness0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2b_fibre_translation/gotos/mont_t2b_fibre_translation_harness0100.goto
