property_record_id,case_id,condition,target,historical_id,approved_property_name,property_class,source_revision,parameter_set,input_domain,assumptions_and_grounding,formal_relation,assertion_or_harness_mapping,result,target_reachability,assumption_feasibility,nonvacuity_evidence,mutation_status,strongest_bounded_conclusion,explicit_exclusion,evidence_locator_id,evidence_path_hint,evidence_completeness,archive_name_resolved,archive_sha256,archive_evidence_path,archive_entry_sha256,archive_resolution_status,archive_candidate_count,resolved_public_evidence_path,public_evidence_sha256,public_path_resolution_status,public_path_candidate_count
PR-C08-004,8,UNASSISTED,mlk_barrett_reduce,BR-T1.P5,Unique closest signed-16 representative,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,R(a) is the unique closest representative in the registered centered interval,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-005,8,UNASSISTED,mlk_barrett_reduce,BR-T2.P6,Centered-domain fixed point,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,"R(r)=r for r in [-1664,1664]",BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-006,8,UNASSISTED,mlk_barrett_reduce,BR-T2.P7,Idempotence,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,R(R(a))=R(a),BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-007,8,UNASSISTED,mlk_barrett_reduce,BR-T2.P8,Residue-class invariance,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,a≡b mod q => R(a)=R(b) within int16 domain,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-008,8,UNASSISTED,mlk_barrett_reduce,BR-T3.P9,Exact quotient equivalence,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,t(a)=(a-C(a))/q,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-009,8,UNASSISTED,mlk_barrett_reduce,BR-T3.P10,Production affine decomposition,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,R(a)=a-q*t(a),BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-010,8,UNASSISTED,mlk_barrett_reduce,BR-T3.P11,Tight quotient range,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,-10 <= t(a) <= 10,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-011,8,UNASSISTED,mlk_barrett_reduce,BR-T3.P12,Exact unique quotient-cell membership,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,each a belongs to exactly one registered quotient cell,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-012,8,UNASSISTED,mlk_barrett_reduce,BR-T3.P13,Clipped endpoint-cell characterization,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,endpoint quotient cells are clipped exactly by int16 limits,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-013,8,UNASSISTED,mlk_barrett_reduce,BR-T4.P14,Safe multiplier domain,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,candidate multiplier m lies in registered safe arithmetic domain 0..64513,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-014,8,UNASSISTED,mlk_barrett_reduce,BR-T4.P15,Production multiplier sufficiency,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,m=20159 produces the centered oracle for all int16 inputs,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-015,8,UNASSISTED,mlk_barrett_reduce,BR-T4.P16,Every smaller safe multiplier rejected,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,every safe m<20159 fails at registered witness -31626,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-016,8,UNASSISTED,mlk_barrett_reduce,BR-T4.P17,Every larger safe multiplier rejected,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,every safe m>20159 fails at registered witness -31625,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-017,8,UNASSISTED,mlk_barrett_reduce,BR-T4.P18,Two-witness multiplier characterization,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,the two registered witnesses uniquely identify multiplier 20159,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-018,8,UNASSISTED,mlk_barrett_reduce,BR-T5.P19,Offset-domain safety,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,candidate uint32 offset B in 0..67108863 is arithmetically admissible,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-019,8,UNASSISTED,mlk_barrett_reduce,BR-T5.P20,Exact offset interval sufficiency,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,"every B in [33548599,33560264] implements the centered oracle for all int16 inputs",BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-020,8,UNASSISTED,mlk_barrett_reduce,BR-T5.P21,Lower offsets rejected,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,every B below 33548599 has a registered-domain counterexample,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
PR-C08-021,8,UNASSISTED,mlk_barrett_reduce,BR-T5.P22,Upper offsets rejected,Centered reduction characterization,af4c5abdd5958bdc65a03cd5ee86708264f93304,ML-KEM-768 build; full int16_t domain,All int16_t inputs unless the parameter-characterization row states a candidate parameter domain,No substantive input restriction beyond machine type; independent centered oracle and arithmetic-right-shift model,every B above 33560264 has a registered-domain counterexample,BR_AF4 T1–T5 final harness assertion,SUPPORTED,YES,YES,SUPPORTED,12 selected mutants killed across the five families,The named machine-level centered-reduction or parameter-characterization relation is supported.,No first-ever/worldwide novelty claim; bound to pinned expression and machine model.,LOC-C08-UA,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,COMPLETE,ALL_VERIFICATION_COMPELETED_SUMMARY_PROFESSOR_CLEANED_CODEX_RECORDED(1).zip,744a348bda13e3f6a8adafcca9411bd2ffb717b7fe016c2341a159a574a85389,ALL VERIFICATION COMPELETED SUMMARY/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED,1,reports/BR_AF4_T1_T5_A_TO_Z_TECHNICAL_AND_NOVELTY_REPORT.md.txt,21d570df8135b9f05ff8492882acfcd58cffd04955b59b4c7281d3816427b522,RESOLVED_HASH_MATCH,1
